"Path","Exists","BlobHash","SizeBytes","FileName","BackupStyle","BackupReason","ProjectIncluded","TextReferenced","ReferenceEvidence","DuplicateCount","CanonicalPath","Classification","ProposedAction"
"Accounts/Reports/IGroup/Reports/Backup/ItemMovementReportFromOS (2).rpt","True","6c7cc393be303777e84bd2572bc4bfac1d79817d","50688","ItemMovementReportFromOS (2).rpt","True","Archive-style directory","False","False","","3","IGroup/Reports/ItemMovementReportFromOS.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate"
"Accounts/Reports/IGroup/Reports/Backup/ItemMovementReportFromOS.rpt","True","0f5ed5adadd5cc1b899367b96b23600dde3cb9f1","16896","ItemMovementReportFromOS.rpt","True","Archive-style directory","False","False","","2","Accounts/Reports/IGroup/Reports/Report Backups/ItemMovementReportFromOS.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate"
"Accounts/Reports/IGroup/Reports/Backup/ItemMovementReportPeriodic (2).rpt","True","cde5ae5dbda06b9a9e46ce777433ef22b2253533","51712","ItemMovementReportPeriodic (2).rpt","True","Archive-style directory","False","False","","3","IGroup/Reports/ItemMovementReportPeriodic.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate"
"Accounts/Reports/IGroup/Reports/Backup/ItemMovementReportPeriodic.rpt","True","28d7db7d00bb6edc211f0e4a7c5ab166f494abf2","52736","ItemMovementReportPeriodic.rpt","True","Archive-style directory","False","False","","1","","Unreferenced report in explicit archive directory","QuarantineBackupVariant"
"Accounts/Reports/IGroup/Reports/Backup/ItemMovementReportPeriodicOrig.rpt","True","69a483009ccb90e3a4f398d372e8747497d9c341","52736","ItemMovementReportPeriodicOrig.rpt","True","Archive-style directory","False","False","","3","IGroup/Reports/ItemMovementReportPeriodicOrig.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate"
"Accounts/Reports/IGroup/Reports/Backup/ItemPriceList (2).rpt","True","3f592b37f1a80aee19c19cd6d352c9891505ef2f","1161728","ItemPriceList (2).rpt","True","Archive-style directory","False","False","","5","IGroup/Reports/ItemPriceList.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate"
"Accounts/Reports/IGroup/Reports/Backup/ItemPriceList.rpt","True","3f592b37f1a80aee19c19cd6d352c9891505ef2f","1161728","ItemPriceList.rpt","True","Archive-style directory","False","False","","5","IGroup/Reports/ItemPriceList.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate"
"Accounts/Reports/IGroup/Reports/Backup/ItemWisePurchaseHistory (2).rpt","True","9b2631d46b8356320b08f8387e4747fd441b0ec5","49664","ItemWisePurchaseHistory (2).rpt","True","Archive-style directory","False","False","","3","IGroup/Reports/ItemWisePurchaseHistory.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate"
"Accounts/Reports/IGroup/Reports/Backup/ItemWisePurchaseHistory.rpt","True","29f91b0a2cdc201c8a59a9bd8e29f62eca374997","15872","ItemWisePurchaseHistory.rpt","True","Archive-style directory","False","False","","2","Accounts/Reports/IGroup/Reports/Report Backups/ItemWisePurchaseHistory.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate"
"Accounts/Reports/IGroup/Reports/Backup/LabInvp001 (2).rpt","True","50ed80af1fb867f5aec6a016624f426e9501336d","50688","LabInvp001 (2).rpt","True","Archive-style directory","False","False","","2","Accounts/Reports/IGroup/Reports/Backup/LabInvp001.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate"
"Accounts/Reports/IGroup/Reports/Backup/LabInvp001.rpt","True","50ed80af1fb867f5aec6a016624f426e9501336d","50688","LabInvp001.rpt","True","Archive-style directory","False","False","","2","Accounts/Reports/IGroup/Reports/Backup/LabInvp001.rpt","Canonical copy retained for exact duplicate group","Retain"
"Accounts/Reports/IGroup/Reports/Backup/LabPlain (2).rpt","True","e826690ee92691131d10a24756d1a89e506d9ae2","49664","LabPlain (2).rpt","True","Archive-style directory","False","False","","3","Accounts/Reports/IGroup/Reports/Report Backups/LabPlain.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate"
"Accounts/Reports/IGroup/Reports/Backup/LabPlain.rpt","True","e826690ee92691131d10a24756d1a89e506d9ae2","49664","LabPlain.rpt","True","Archive-style directory","False","False","","3","Accounts/Reports/IGroup/Reports/Report Backups/LabPlain.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate"
"Accounts/Reports/IGroup/Reports/Backup/ListofDailyPatients (2).rpt","True","6d0ab11fd102348322413ed7fdd662c3c0bcbee9","50688","ListofDailyPatients (2).rpt","True","Archive-style directory","False","False","","1","","Unreferenced report in explicit archive directory","QuarantineBackupVariant"
"Accounts/Reports/IGroup/Reports/Backup/ListofDailyPatients.rpt","True","3ddae7a95cee180697eb7e4a396ebcce823e7632","74752","ListofDailyPatients.rpt","True","Archive-style directory","False","False","","2","Accounts/Reports/IGroup/Reports/Report Backups/ListofDailyPatients.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate"
"Accounts/Reports/IGroup/Reports/Backup/ListofDailyPatients2.rpt","True","1487d7e414c8591ef4c92ecdb1a019fec3367e9e","50176","ListofDailyPatients2.rpt","True","Archive-style directory","False","False","","3","IGroup/Reports/ListofDailyPatients2.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate"
"Accounts/Reports/IGroup/Reports/Backup/ListofDailyPatientsOrig.rpt","True","e7e332a6c7f063ef9f0f950d32f53ca1bd85c7d4","48640","ListofDailyPatientsOrig.rpt","True","Archive-style directory","False","False","","3","IGroup/Reports/ListofDailyPatients.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate"
"Accounts/Reports/IGroup/Reports/Backup/ListofDailyPatientsPerDoctor.rpt","True","34d72a0058d79d5896ebc53bad59e33a723edca2","51712","ListofDailyPatientsPerDoctor.rpt","True","Archive-style directory","False","False","","3","IGroup/Reports/ListofDailyPatientsPerDoctor.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate"
"Accounts/Reports/IGroup/Reports/Backup/ListofMonthlyPatients.rpt","True","f7d6fb7d0315ea0ea3f1d09666ba9f10b0c3e32b","48128","ListofMonthlyPatients.rpt","True","Archive-style directory","False","False","","3","IGroup/Reports/ListofMonthlyPatients.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate"
"Accounts/Reports/IGroup/Reports/Backup/MedicalServicePriceList (2).rpt","True","a12e211b7b5dd44a78a8ea4ad6ccb92d15b65232","119296","MedicalServicePriceList (2).rpt","True","Archive-style directory","False","False","","5","IGroup/Reports/MedicalServicePriceList.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate"
"Accounts/Reports/IGroup/Reports/Backup/MedicalServicePriceList.rpt","True","a12e211b7b5dd44a78a8ea4ad6ccb92d15b65232","119296","MedicalServicePriceList.rpt","True","Archive-style directory","False","False","","5","IGroup/Reports/MedicalServicePriceList.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate"
"Accounts/Reports/IGroup/Reports/Backup/MedicalServicePriceListCash (2).rpt","True","0a9f924915bfb725897b6d02f936d6eddf8dee4e","14848","MedicalServicePriceListCash (2).rpt","True","Archive-style directory","False","False","","3","Accounts/Reports/IGroup/Reports/Report Backups/MedicalServicePriceListCash.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate"
"Accounts/Reports/IGroup/Reports/Backup/MedicalServicePriceListCash.rpt","True","0a9f924915bfb725897b6d02f936d6eddf8dee4e","14848","MedicalServicePriceListCash.rpt","True","Archive-style directory","False","False","","3","Accounts/Reports/IGroup/Reports/Report Backups/MedicalServicePriceListCash.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate"
"Accounts/Reports/IGroup/Reports/Backup/MedicalServicePriceListCredit (2).rpt","True","d3cd599d884e5cfb446ff56063034cd01a43184a","118784","MedicalServicePriceListCredit (2).rpt","True","Archive-style directory","False","False","","5","IGroup/Reports/MedicalServicePriceListCredit.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate"
"Accounts/Reports/IGroup/Reports/Backup/MedicalServicePriceListCredit.rpt","True","d3cd599d884e5cfb446ff56063034cd01a43184a","118784","MedicalServicePriceListCredit.rpt","True","Archive-style directory","False","False","","5","IGroup/Reports/MedicalServicePriceListCredit.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate"
"Accounts/Reports/IGroup/Reports/Backup/Mine/ClinicBillPrint.rpt","True","11b23defe0932a34bae764412a29fa10c079ec5f","14848","ClinicBillPrint.rpt","True","Archive-style directory","False","False","","3","IGroup/Reports/Mine/ClinicBillPrint1.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate"
"Accounts/Reports/IGroup/Reports/Backup/Mine/LabInvp001.rpt","True","908b90dfa516a5591b46b557a118bccf6b69f09c","52736","LabInvp001.rpt","True","Archive-style directory","False","False","","4","IGroup/Reports/Mine/LabInvp001.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate"
"Accounts/Reports/IGroup/Reports/Backup/Mine/LabInvp0011.rpt","True","3fa5f8849373089817a0f27bdc03aa257f05d73b","53248","LabInvp0011.rpt","True","Archive-style directory","False","False","","3","IGroup/Reports/Mine/LabInvp0011.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate"
"Accounts/Reports/IGroup/Reports/Backup/MOH IB Report.rpt","True","059f1f88c806d8f2a8d9f05246bc1d670f5d2141","606720","MOH IB Report.rpt","True","Archive-style directory","False","False","","1","","Unreferenced report in explicit archive directory","QuarantineBackupVariant"
"Accounts/Reports/IGroup/Reports/Backup/MOH Report per Doctor.rpt","True","9779d0380a1252365b037334be3109ac36b8422a","113664","MOH Report per Doctor.rpt","True","Archive-style directory","False","False","","5","IGroup/Reports/MOH Report per Doctor.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate"
"Accounts/Reports/IGroup/Reports/Backup/MOH Report.rpt","True","55f4dc6e2d258064e9113809e312693246d1ca94","610816","MOH Report.rpt","True","Archive-style directory","False","False","","1","","Unreferenced report in explicit archive directory","QuarantineBackupVariant"
"Accounts/Reports/IGroup/Reports/Backup/New folder/DCBillPrint.rpt","True","153314ed05d0268757a3f1a7b5ea86170c358bd7","15360","DCBillPrint.rpt","True","Archive-style directory","False","True","Accounts/Reports/IGroup/DCBillPrint.vb:30; Accounts/Accounts.vbproj:1812; Accounts/Accounts.vbproj:2674","1","","Protected by static or project reference","Retain"
"Accounts/Reports/IGroup/Reports/Backup/OpeningStock (2).rpt","True","125fcdb39947ecb4bc277db6a546b21e3910e9b4","15872","OpeningStock (2).rpt","True","Archive-style directory","False","False","","5","IGroup/Reports/OpeningStock.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate"
"Accounts/Reports/IGroup/Reports/Backup/OpeningStock.rpt","True","125fcdb39947ecb4bc277db6a546b21e3910e9b4","15872","OpeningStock.rpt","True","Archive-style directory","False","False","","5","IGroup/Reports/OpeningStock.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate"
"Accounts/Reports/IGroup/Reports/Backup/OpeningStockDifference (2).rpt","True","9484a079bc90b2e952331255336d0accb4b7670a","15360","OpeningStockDifference (2).rpt","True","Archive-style directory","False","False","","5","IGroup/Reports/OpeningStockDifference.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate"
"Accounts/Reports/IGroup/Reports/Backup/OpeningStockDifference.rpt","True","9484a079bc90b2e952331255336d0accb4b7670a","15360","OpeningStockDifference.rpt","True","Archive-style directory","False","False","","5","IGroup/Reports/OpeningStockDifference.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate"
"Accounts/Reports/IGroup/Reports/Backup/Orig/ClinicBillPrint.rpt","True","3a70aa9f19c34a4fe64a6daa963acfe739581c73","14848","ClinicBillPrint.rpt","True","Archive-style directory","False","False","","3","Accounts/Reports/IGroup/Reports/Trial/ClinicBillPrint.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate"
"Accounts/Reports/IGroup/Reports/Backup/Orig/IBDailyReceptionInvoice.rpt","True","1a62f319474bbfe14dddc3a13e3c5618bebcc377","53248","IBDailyReceptionInvoice.rpt","True","Archive-style directory","False","False","","2","Accounts/Reports/IGroup/Reports/Orig/IBDailyReceptionInvoice.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate"
"Accounts/Reports/IGroup/Reports/Backup/PatientBookingSchedule (2).rpt","True","a3f37a652ac1a83367a9f0ecb37d7d71f28cc5f7","37376","PatientBookingSchedule (2).rpt","True","Archive-style directory","False","False","","5","IGroup/Reports/PatientBookingSchedule.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate"
"Accounts/Reports/IGroup/Reports/Backup/PatientBookingSchedule.rpt","True","a3f37a652ac1a83367a9f0ecb37d7d71f28cc5f7","37376","PatientBookingSchedule.rpt","True","Archive-style directory","False","False","","5","IGroup/Reports/PatientBookingSchedule.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate"
"Accounts/Reports/IGroup/Reports/Backup/PatientBookingSchedule1 (2).rpt","True","09197caf8a25202ba2399470fbcd865947485e93","37376","PatientBookingSchedule1 (2).rpt","True","Archive-style directory","False","False","","5","IGroup/Reports/PatientBookingSchedule1.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate"
"Accounts/Reports/IGroup/Reports/Backup/PatientBookingSchedule1.rpt","True","09197caf8a25202ba2399470fbcd865947485e93","37376","PatientBookingSchedule1.rpt","True","Archive-style directory","False","False","","5","IGroup/Reports/PatientBookingSchedule1.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate"
"Accounts/Reports/IGroup/Reports/Backup/PatientCaseSheet (2).rpt","True","061091d23f5af2b32e2282f66e78d212aa4b7fbd","1158144","PatientCaseSheet (2).rpt","True","Archive-style directory","False","False","","4","Accounts/Reports/IGroup/Reports/PatientCaseSheet.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate"
"Accounts/Reports/IGroup/Reports/Backup/PatientCaseSheet.rpt","True","061091d23f5af2b32e2282f66e78d212aa4b7fbd","1158144","PatientCaseSheet.rpt","True","Archive-style directory","False","False","","4","Accounts/Reports/IGroup/Reports/PatientCaseSheet.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate"
"Accounts/Reports/IGroup/Reports/Backup/PatientDentalCaseSheet (2).rpt","True","f20ebe3585c0ecb77a0e9a1a1c738c3f6c913c7b","11776","PatientDentalCaseSheet (2).rpt","True","Archive-style directory","False","False","","5","IGroup/Reports/PatientDentalCaseSheet.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate"
"Accounts/Reports/IGroup/Reports/Backup/PatientDentalCaseSheet.rpt","True","f20ebe3585c0ecb77a0e9a1a1c738c3f6c913c7b","11776","PatientDentalCaseSheet.rpt","True","Archive-style directory","False","False","","5","IGroup/Reports/PatientDentalCaseSheet.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate"
"Accounts/Reports/IGroup/Reports/Backup/PatientDermoCaseSheet (2).rpt","True","d94187ec4439cc182871c8d8525ef22aed0bab41","11776","PatientDermoCaseSheet (2).rpt","True","Archive-style directory","False","False","","5","IGroup/Reports/PatientDermoCaseSheet.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate"
"Accounts/Reports/IGroup/Reports/Backup/PatientDermoCaseSheet.rpt","True","d94187ec4439cc182871c8d8525ef22aed0bab41","11776","PatientDermoCaseSheet.rpt","True","Archive-style directory","False","False","","5","IGroup/Reports/PatientDermoCaseSheet.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate"
"Accounts/Reports/IGroup/Reports/Backup/PatientList (2).rpt","True","be03a38a4ffb4229fd174608c7a0dba3bb00b61f","10752","PatientList (2).rpt","True","Archive-style directory","False","False","","5","IGroup/Reports/PatientList.rpt","Unreferenced exact duplicate with archive-style name/path","QuarantineExactDuplicate"
